Date,Ambient_Temperature,Humidity,Rainfall,Light_Intensity,Soil_Moisture,CO2_Emissions
2024-10-09,25.55026655290689,63.67890896461528,,867.7026544748144,39.567367086043205,
2024-10-09,24.809210954654034,42.01890238666286,,923.2339881448264,29.545701066289915,
2024-10-09,26.282783845950345,40.25984233583839,,677.0739745930812,15.499959079570708,
2024-10-10,19.0296370497881,44.4687263184109,,339.8834702931435,33.1564814738942,
2024-10-10,25.182985979667865,63.92669146225151,,524.9309827398718,30.79192053725144,
2024-10-10,21.95147498004146,42.4098101037432,,508.2548631737778,13.90916870441628,
2024-10-10,18.89191428106705,59.990034181183695,,867.1298681507387,19.06898516434994,
2024-10-11,21.65353180545177,69.68726259987122,,607.1387548836982,39.83876413758551,
2024-10-11,18.2812708788201,53.78590330361981,,227.57293663508003,37.70253750807224,
2024-10-11,22.06444668918239,51.536820114820365,,302.8768790319144,18.138595130038976,
2024-10-11,22.24091207195894,50.497093713530624,,297.6229175194561,31.283431483297427,
2024-10-12,27.423014753798448,66.14889901295848,,577.3716030143112,28.41588625558361,
2024-10-12,29.585600227907552,66.98353088899378,,222.82530169209628,15.729236709381244,
2024-10-12,21.532658204621857,43.6097378357978,,560.0587425188842,28.08880201560132,
2024-10-12,24.78499673558113,50.62575539060849,,735.8495565491255,29.55269085194686,
2024-10-13,22.862325240850154,67.05026738030428,,576.3646454522128,13.113382850974586,
2024-10-13,18.08769868874087,44.80825005597495,,547.135861552089,19.30080763926231,
2024-10-13,29.990886104906263,68.13763607774416,,711.343799780007,32.383672811092005,
2024-10-13,20.14741830441229,56.04820926102056,,441.9643933529116,18.251686782570356,
2024-10-14,24.98914907823128,68.02007961739261,,557.6035255532602,26.53859153518153,
2024-10-14,23.87187866545604,54.47405198205696,,305.33811254173867,31.56279707432933,
2024-10-14,29.974187489793906,53.38227753497056,,599.1035871738493,29.13152394775644,
2024-10-14,28.82947029607921,61.67313077821328,,333.83254955220445,25.340791793058763,
2024-10-15,28.108533787137244,47.97210144844303,,327.49001403413047,39.094176016080525,
2024-10-15,18.91604672231001,44.43625970964736,,547.9559147060293,13.907011533548616,
2024-10-15,22.55603534579772,67.3530864149731,,443.6550923080746,24.21651048287519,
2024-10-15,19.47115782771984,69.49187236233244,,361.5600382962176,26.44054757324725,
2024-10-16,26.731841338368756,41.14323195346171,,509.3614667358201,10.952615544828191,
2024-10-16,23.641970052932823,52.438830049692434,,584.9485652718583,10.41624794970261,
2024-10-16,20.38140880639466,68.75122088338078,,251.47492141119983,22.27273443109404,
2024-10-16,20.77588173051334,51.03741171594684,,997.7164404842908,11.424120540996224,
2024-10-17,25.47068861874663,60.21570423996971,,841.8691015679442,19.50777936319778,
2024-10-17,28.441287849759107,42.26880350797616,,827.2890607974824,21.278934359257256,
2024-10-17,27.28844499402397,47.18723871336932,,466.4701541078477,25.175474840140037,
2024-10-17,18.70349913519968,58.642336075864335,,446.7431823331706,26.57864292857004,
2024-10-18,22.678283228511425,51.708114455034135,,711.5483344004775,22.72210717594899,
2024-10-18,18.303771061986016,46.59754920994967,,757.1550848504886,28.096902710952644,
2024-10-18,28.33192937653484,63.86715314928126,,540.1039676207247,32.23443042974321,
2024-10-18,29.12807686435398,59.182493268009154,,811.9545888360167,13.74413383696061,
2024-10-19,19.082115886170413,57.71403655365325,,970.469345457892,21.99579369538853,
2024-10-19,22.160368526499703,66.88471578770324,,430.3451671305756,29.87090333941557,
2024-10-19,21.618161216279866,62.76925953485869,,361.875460752102,11.574463943240897,
2024-10-19,21.27421644917689,62.25665715517789,,383.2490969046178,11.453152038746833,
2024-10-20,27.3136145894,53.17610378214588,,971.3119325749224,10.0007235973127,
2024-10-20,23.930976223052404,69.89315156634771,,392.7872464911848,15.22887048767613,
2024-10-20,26.01136312782904,43.27074149361653,,342.62517070095134,15.063498249315312,
2024-10-20,21.199756648930983,53.93526056944337,,282.41789527071285,15.94565099898524,
2024-10-21,21.61476077512002,48.64184152320907,,901.8664070181692,26.258953999177315,
2024-10-21,26.87388868228549,55.94891458883899,,458.4411259052863,20.58539448176215,
2024-10-21,20.252278974808384,40.09369757862235,,279.8975355640015,29.16997395788606,
2024-10-21,27.724725528065814,44.3053143693079,,506.0008133543434,11.91581653671213,
2024-10-22,23.38979510009635,55.84280527008026,,852.9270946734355,23.38749715783955,
2024-10-22,22.6000197932257,56.63488115516914,,867.6977976231797,31.939621273808317,
2024-10-22,26.51913261699472,58.78332658831663,,970.1411583283808,25.844581302953337,
2024-10-22,21.203605268761205,68.03210260940055,,895.6625732919646,37.62363972012233,
2024-10-23,24.640259571236182,62.501365700265936,,906.4491300535052,25.41647613202367,
2024-10-23,23.035715278106213,45.73821490504718,,416.6848650946106,19.46787353738697,
2024-10-23,18.386920058348213,60.158853893973216,,945.0412126096768,28.148363408643448,
2024-10-23,22.42108860640837,48.73487712137148,,680.7102068338158,25.491258310679804,
2024-10-24,29.406467785141835,56.88610461749538,,299.22659717552386,24.47774116414052,
2024-10-24,23.44026525239673,44.46663663475005,,847.32367549478,17.850505385991678,
2024-10-24,23.55911495295517,58.894792829393,,586.9538183965392,16.85922419273698,
2024-10-24,23.004655595770583,51.23957446214332,,547.2972630083101,24.211319435008647,
2024-10-25,24.29818961271672,68.00969848979113,,723.1558425712838,25.23251477783291,
2024-10-25,22.599705147233166,66.91818413127737,,809.9115843845469,37.969007801365706,
2024-10-25,27.46916931798828,56.78641127031061,,724.4372822766339,12.42019860235659,
2024-10-25,18.166219625051298,62.52635104691856,,315.0597708152127,36.15849436503723,
2024-10-26,24.41733408229952,41.6074290879132,,981.5521678103162,26.920691063486235,
2024-10-26,20.60847278545577,54.61996407446163,,995.530294221076,12.82680937250336,
2024-10-26,18.01133122568007,60.33024414454823,,448.03363758603166,20.465335154716456,
2024-10-26,18.39482486970433,44.88578568706638,,595.6037305905488,24.7869840449307,
2024-10-27,23.86430890703123,50.77816832956923,,411.9204679496941,24.77272013780908,
2024-10-27,25.756048400891004,48.07251959045599,,425.3268053762128,28.590910872691055,
2024-10-27,24.59828514677931,49.20819895277272,,824.3305817703457,35.87636195430541,
2024-10-27,26.75780998358469,54.49754566842005,,808.9151684226155,23.142556736403705,
2024-10-28,27.03875633604301,68.87798944271928,,204.55315328263285,16.200293651295254,
2024-10-28,29.903676931028265,44.06059017940692,,928.9300369472892,13.5390018811258,
2024-10-28,24.960063482777592,69.3849202931757,,469.57203484290784,28.615628627046856,
2024-10-28,25.143334155111454,63.07821525715385,,495.0746902204237,14.19096927038866,
2024-10-29,18.596736172549846,66.02305035069841,,661.4678288417952,27.282038011167657,
2024-10-29,25.327931415048667,62.055047917899344,,899.2399150145303,20.18083025241101,
2024-10-29,28.022509547412103,53.67907776486765,,852.7283117584683,22.83157808554437,
2024-10-29,28.488460718843285,58.40614571094288,,470.07720799548497,32.32329491566401,
2024-10-30,28.62866984907256,44.65917807135767,,506.9727576396885,26.34458061301914,
2024-10-30,22.659549801101225,41.12702979939339,,364.6786513385068,14.53597631692266,
2024-10-30,26.33641389064932,69.6423187033535,,884.7756206695947,33.52840427273463,
2024-10-30,18.01865352202321,54.31142348098719,,652.1892738780145,33.6174321102086,
2024-10-31,26.80146709934091,41.39064199444975,,587.1237415928656,32.971585141059265,
2024-10-31,25.75172911456688,61.83673635002644,,482.4092359260136,27.231470456693405,
2024-10-31,27.56452776095794,43.82266524804241,,607.3966560674656,31.956264378008637,
2024-10-31,20.659723503443388,59.75540994784889,,596.3008782696493,27.955368997288616,
2024-11-01,27.93026233224572,53.545556869358585,,468.3064516206151,33.46139227311322,
2024-11-01,23.44922062309177,61.80843964664723,,683.0815493682353,38.65782583395518,
2024-11-01,22.81029020099951,61.2751338307593,,268.73172850698603,19.15633750740812,
2024-11-01,19.15554368265569,63.828418564950624,,760.4320297389772,24.67808160197311,
2024-11-02,22.80220928151113,42.96090858329773,,872.3226132380848,36.65755797515368,
2024-10-03,20.2245316578488,66.29055397249019,,846.8187568994629,34.99524399519836,
2024-10-03,28.677727377377654,51.41291068837644,,980.2819765503708,16.57835341289006,
2024-10-03,28.75780433959052,66.76777200007442,,276.2599661922989,14.226392195598644,
2024-10-04,23.187121193593548,52.9683977917406,,970.1378794241476,21.95344844206175,
2024-10-04,27.80766606990193,43.78079418146229,,997.4827184784464,31.814998337939787,
2024-10-04,22.53314744608535,60.51746762101494,,953.5980962424328,34.58495209881558,
2024-10-04,22.050708232862725,59.31462861497766,,832.4820262371877,17.231456448311683,
2024-10-05,29.85201782795776,44.44649667720858,,257.7165128098275,26.210279020444883,
2024-10-05,27.18775009999436,50.51352733934907,,502.8754093872232,26.156143065581222,
2024-10-05,24.385884655629003,61.796909176520856,,579.2751276231941,26.820094466203667,
2024-10-05,19.80587765550266,47.16525285538244,,222.92905951314495,10.91996717529241,
2024-10-06,19.94417025857413,44.24012184178847,,252.3199746696092,21.31436968703788,
2024-10-06,18.84437238999426,44.52481499409294,,325.9287406269909,24.521772520156063,
2024-10-06,21.13031870654414,65.4124646404778,,336.3048217300769,39.07690186635651,
2024-10-06,26.10031028426196,54.89752145559,,483.94918653374725,15.631040935858085,
2024-10-07,22.635696016684427,41.12948721509956,,643.1386510947073,23.35080614518219,
2024-10-07,25.005929365368026,60.49345061714273,,782.2047553976336,25.431723759259462,
2024-10-07,29.37136260698216,46.54865222440749,,912.6424431644086,31.342842746888675,
2024-10-07,26.668168322155896,66.72090906091414,,757.6636153665405,13.305013871724697,
2024-10-08,28.031302396561145,46.92494326515546,,404.9907490062084,28.42998376949781,
2024-10-08,29.585916600898564,49.20979621209065,,692.4388837350966,35.18436900293315,
2024-10-08,29.01241412397461,68.10215694904998,,471.86427999292346,39.32560594142309,
2024-10-08,20.971146479111557,52.821684138620085,,304.05096181272137,39.04610992932868,
2024-10-09,28.58234391576473,63.00545861975432,,496.7033874144488,24.413402567245782,
2024-10-09,20.96516021388764,52.11386609741396,,950.3544521168868,16.302486036707258,
2024-10-09,24.451073185826708,46.263506096637535,,243.1657254675436,16.965589586288036,
2024-10-09,24.03647604151586,56.6165523781504,,430.6587254224064,29.123756917264487,
2024-10-10,27.79001169840377,48.73347566588763,,837.141900645839,36.55968967055068,
2024-10-10,24.78079488356734,53.89292687584511,,924.2845517516112,36.12706114127174,
2024-10-10,27.731715803978197,44.56776134119556,,684.9209848042643,38.167358153136846,
2024-10-10,28.38067178008209,42.63749534572176,,412.59711691580713,27.17483308455893,
2024-10-11,22.1213107336871,48.00201114109117,,494.23044892553537,35.7316346879595,
2024-10-11,27.104388147309447,59.9892758069312,,386.2756033397645,33.29987829561267,
2024-10-11,19.0333669517952,67.1187462657839,,977.2010149211848,34.93955000010708,
2024-10-11,27.770476142922664,52.10907463451639,,843.5776409629184,30.035475171801117,
2024-10-12,22.720702309835115,61.06181764300837,,714.5955123566281,38.62817761258089,
2024-10-12,29.05103163759164,54.94960072917718,,833.1512381357526,13.56330866153242,
2024-10-12,27.871897017561448,47.82323390265838,,625.2197594611607,34.27055556411929,
2024-10-12,25.54449026299084,57.948940317206,,737.9829307668106,11.827987846877036,
2024-10-13,26.905047958583523,61.93781290593447,,664.9196487639114,37.40855418205928,
2024-10-13,21.37316535429641,47.44257631805631,,247.85233647070976,17.447617906737726,
2024-10-13,29.96776590899869,59.3085947184757,,624.26705874267,18.31051881459944,
2024-10-13,21.639537499863657,69.27549133816146,,580.5304327911706,21.8342183991144,
2024-10-14,25.910569788003063,49.21474702986143,,203.6864758696442,15.909946303371855,
2024-10-14,25.177305943802608,58.33261309060451,,845.7393615076376,29.49354022638954,
2024-10-14,22.97811262375784,67.9453071971562,,466.5418786319939,35.327065973074454,
2024-10-14,26.89896584278576,62.27847024429195,,414.9613838799323,28.2765571512536,
2024-10-15,23.890249012383286,44.86471141059626,,452.9214248116909,24.44405051575472,
2024-10-15,26.76889567846376,57.0161612943548,,905.2660511788148,11.84437883306776,
2024-10-15,18.590207576357564,63.09588382152879,,532.5253473443163,11.66384663563451,
2024-10-15,23.41023393394603,46.374957841929024,,838.2401967660437,25.4193157547286,
2024-10-16,19.230462553412877,50.84027774261649,,272.1115898516773,31.26458871000345,
2024-10-16,28.19085690383874,69.16711751195584,,257.71550227255125,34.35109142627985,
2024-10-16,27.84886202905832,41.89193459750702,,327.2426384113917,10.370773405924457,
2024-10-16,20.486964087295277,49.87358952486359,,238.49360744191569,15.778152728497425,
2024-10-17,22.40111128156031,57.368894048945336,,658.8598321280801,34.261387272825765,
2024-10-17,19.24203485681919,66.26209202322904,,329.1792316505976,26.10768571511595,
2024-10-17,26.7390797766152,50.545720043918855,,209.93402764799103,10.47210818208032,
2024-10-17,24.3989544354732,68.7349214431118,,741.989007113644,28.12488784644148,
2024-10-18,22.53699292355827,64.72095532274649,,792.5059638679144,27.222580423972914,
2024-10-18,23.56344814005922,52.44383881295046,,991.7838881200144,31.35358452903904,
2024-10-18,21.244350591508795,64.75454384388657,,902.4843448842004,15.957741527434612,
2024-10-18,27.39066579044113,46.86830728806844,,564.1289891865213,34.12760153166212,
2024-10-19,24.29777665917077,68.50203407588543,,538.4090711662952,30.767529437819935,
2024-10-19,23.388464750512483,45.9511357236416,,640.7455975718617,14.830408795307136,
2024-10-19,20.56423469710745,51.4071992961099,,646.1195846662959,25.412337335826717,
2024-10-19,22.32918546692244,46.11968918998098,,974.5438350083748,28.997142970116418,
2024-10-20,22.59184209333386,66.26695475723932,,513.7636788853913,13.98800720685464,
2024-10-20,29.006762787486046,40.64277843105975,,311.06140759663765,30.168329707787198,
2024-10-20,21.43383983002652,41.185783658056906,,481.7711132520232,33.43887312961178,
2024-10-20,20.81315841646192,51.41674202180785,,838.5817158388945,15.588461104681157,
2024-10-21,24.35216975781617,40.853383021669885,,373.9174178289807,16.064713215141765,
2024-10-21,25.873995717773816,68.54660539259815,,925.0319277491936,25.922337964084623,
2024-10-21,25.694708204221524,67.82143590591822,,549.2840906278223,18.78747757232048,
2024-10-21,28.691442736457567,41.08530287426424,,411.63646077690254,17.59843907672711,
2024-10-22,23.8502802785856,45.09756552333939,,915.1700435298228,37.969353947084656,
2024-10-22,23.901352111937307,42.02147330276878,,604.2202735588951,39.27096338298312,
2024-10-22,27.51228803922361,47.88003402209884,,373.74506991492194,39.47142973097063,
2024-10-22,21.37936918458307,42.56016448966415,,812.7305803780812,36.24984309695217,
2024-10-23,18.770169440480576,68.15467107818009,,361.3984979819901,11.286628082389722,
2024-10-23,28.489264117457477,52.677274008675866,,218.3977761296421,19.12039761368782,
2024-10-23,25.635568579291352,58.29578812631619,,856.5252644660344,11.0291829915532,
2024-10-23,18.88185359956735,43.44541037802672,,874.14510477779,25.69444987530301,
2024-10-24,19.09822006321666,53.38938363081095,,566.715265078021,38.11879129179574,
2024-10-24,29.788908727442493,41.78461282965964,,366.6693326930821,13.112497820726825,
2024-10-24,28.512809414803364,49.14202089202211,,227.3505266898008,34.76053596284811,
2024-10-24,29.40545207756796,69.23538702320985,,625.1472083725486,34.41753861061051,
2024-10-25,24.699904295720827,46.30656239600528,,925.6225738938638,23.33988982972742,
2024-10-25,28.100653152148983,41.36848209506259,,209.54236897744155,30.39024145512816,
2024-10-25,25.604160368186072,57.37937523649164,,839.0471824176084,18.86621617527513,
2024-10-25,18.12058211481119,68.91920796617917,,689.9370441334829,31.906760417832164,
2024-10-26,23.10225575113838,51.657789089453416,,863.4829619496883,38.350788713669566,
2024-10-26,29.262965443714588,67.90181861405344,,369.6975895242455,31.29316215964972,
2024-10-26,28.190539904031727,53.862436303643065,,716.7591807641943,14.73250368236681,
2024-10-26,21.569562154808164,46.93427092784851,,336.3566806934372,28.488949578441368,
2024-10-27,18.93494503912756,54.73299411701394,,305.7832097853127,38.15865761343471,
2024-10-27,29.81091999903797,41.655952901293006,,955.5091382761476,23.07181567785675,
2024-10-27,21.431277251828263,64.2947919537956,,329.4769741564012,12.559477525952678,
2024-10-27,18.144343567039037,61.28860761306703,,937.454262351426,25.944474908927987,
2024-10-28,25.10939517078893,41.19357529002584,,235.05560248198591,14.383104049312951,
2024-10-28,28.65518262942466,64.0602386153686,,587.5597622957869,29.759636102221197,
2024-10-28,29.551327975501405,47.6092181754488,,430.0082817892245,26.06722093759469,
2024-10-28,27.704889934130197,66.3618389768925,,336.90699718721066,20.61207743412625,
2024-10-29,29.116016196476583,68.22840976296085,,822.8018482609207,19.79979122822173,
2024-10-29,24.82128435521173,48.22257709590281,,870.5439517566995,38.79870254012072,
2024-10-29,23.86383307436033,52.01363935770964,,590.1276826951452,15.287981506250665,
2024-10-29,21.189220616611845,61.470880400031184,,815.8876425873719,26.873147843215687,
2024-10-30,18.776607447922597,52.87657435070726,,934.31626258421,38.51827917246277,
2024-10-30,22.002928489020334,44.11662784707621,,727.9872545509841,34.342744460134526,
2024-10-30,24.490756405552503,41.55901336994734,,497.7693929402623,20.936533720524647,
2024-10-30,20.649225905425013,57.14519189118202,,770.1755164283474,14.504463790674372,
2024-10-31,26.406298450416735,56.68455678371524,,273.05972269895307,30.13392937968258,
2024-10-31,26.73736529545814,69.3215433455417,,675.850366860471,34.637479930249114,
2024-10-31,25.88920848092615,56.17522885092035,,762.7378851202285,28.25440941574312,
2024-10-31,28.13330626257981,44.45734367857867,,934.4721448089862,21.43901820930548,
2024-11-01,26.256350026504133,64.70730584666744,,551.0271420493732,35.93508333793044,
2024-11-01,23.31423736625057,41.14038353645348,,934.6695192785146,16.822064067146506,
2024-11-01,20.19227740709896,44.8474377454789,,245.01946784295427,21.582357324240625,
2024-11-01,29.3300062667748,45.486154799824426,,687.6376539871724,14.483973493796494,
2024-11-02,19.77243365752325,46.24003896594226,,587.2515059812732,38.89432269387803,
2024-10-03,18.407894712432373,45.28176071786073,,472.8385875301989,31.900661010876437,
2024-10-03,25.70074305369686,47.63014167424623,,559.1633946652809,26.714400800551218,
2024-10-03,25.029071368379576,48.34857853554425,,370.3607040394516,34.65500514934776,
2024-10-04,27.45302255637027,56.33414437993302,,613.6269623585797,22.099753229878743,
2024-10-04,23.919696628059462,45.00231576160648,,457.9750483292679,21.49603896846757,
2024-10-04,20.92308546921119,63.44597621689927,,845.5959299168543,14.990699756222169,
2024-10-04,27.1196859729286,45.58236598867842,,287.88273128665514,39.30673606765285,
2024-10-05,21.703986914105236,65.91232221227767,,325.584370542305,27.647330007208744,
2024-10-05,25.288387608933217,64.65932262978997,,889.0051089423969,24.15317389975812,
2024-10-05,27.10544664584812,46.56746022872484,,575.9643801998114,21.40448756444257,
2024-10-05,25.150759813658706,58.991017068624885,,407.8341803415796,18.090187864774563,
2024-10-06,28.348041586698358,52.57920537316578,,655.6423500780857,32.7623485271595,
2024-10-06,27.97304868412917,49.5005547594973,,867.6988374179331,29.496863388319625,
2024-10-06,19.053683239067503,56.027222909695965,,335.34897317508063,31.91716295988267,
2024-10-06,20.93587074926271,41.97037524142908,,531.1884541814703,33.59216853753264,
2024-10-07,27.08149791111647,57.838447704397495,,726.0924317400132,25.496909310093617,
2024-10-07,29.8396282060453,68.32595261234863,,789.8657801752028,27.246691174649936,
2024-10-07,27.41346537094913,51.94967784288813,,201.7361725290308,27.59583322327881,
2024-10-07,21.88172933548236,61.46567746856,,505.4500186100676,29.75301902212041,
2024-10-08,18.0765804591686,56.19282329514431,,913.2664576411664,19.446102161660463,
2024-10-08,28.06868423824757,46.45514240045146,,809.7461789469437,23.774423007130466,
2024-10-08,24.56674969851393,54.13284890168914,,959.6685584978349,25.60961489397769,
2024-10-08,21.60092485290652,64.39419843188101,,910.375882858486,25.296461131960548,
2024-10-09,29.16231337650756,64.07656555349914,,598.3379515915025,18.104660087990965,
2024-10-09,21.44992611443478,69.01066593608931,,792.7701263275845,39.76196613093347,
2024-10-09,25.942930119773116,66.83532618209867,,815.1058487048778,18.448571015099887,
2024-10-09,21.16264152309769,66.59485478953098,,469.3144200958704,39.35116749740816,
2024-10-10,23.59723009753568,47.18794686479195,,401.46032104922585,30.759935850366013,
2024-10-10,28.091522114169173,49.79962260061997,,960.1724470023572,15.381924331801937,
2024-10-10,27.38857907258734,60.3015954269108,,289.960648983006,18.676588759192605,
2024-10-10,20.338804905363844,57.14486529817373,,951.0328298138984,38.804790843051705,
2024-10-11,20.858034634693936,57.92195004658552,,992.0737818429596,22.09620250765219,
2024-10-11,21.82717237980425,44.2307983373773,,669.2563907525916,25.142140211069,
2024-10-11,19.618797912891157,54.8214971774678,,942.6435858114032,32.457843690643934,
2024-10-11,19.38043454485692,45.3344380391406,,653.9270750387516,23.227752028138056,
2024-10-12,29.12718182833036,63.82567980456491,,508.2803302552155,33.66139479867519,
2024-10-12,20.204337768278634,57.74945774737421,,872.482128951212,36.03925026970883,
2024-10-12,21.85538443128828,63.1345028740255,,919.6909424775068,33.475256147247165,
2024-10-12,19.54924959647265,54.85925875732214,,656.710144781259,26.829386208428325,
2024-10-13,21.63203140406308,61.1141147765194,,400.4810256661193,29.030617151945528,
2024-10-13,23.7979121097096,53.10340436390905,,559.758228080902,28.70773852956359,
2024-10-13,18.673969604625544,53.428694788460845,,334.6407304627818,19.58770151455067,
2024-10-13,21.61447466735086,47.95718715482839,,942.3038599979714,23.655874208811102,
2024-10-14,25.02371997803156,62.009790799684325,,753.8430395852055,15.423906323809778,
2024-10-14,24.03958644820053,51.849990339816046,,398.7373487217927,35.310985347703905,
2024-10-14,21.2525061481618,60.04313729688414,,889.0177123158616,12.31719229702409,
2024-10-14,29.40586165650086,69.81282040270494,,819.5275231142565,30.740470742441342,
2024-10-15,19.680201494997203,60.75617501269795,,543.4118556493747,29.76554069565885,
2024-10-15,23.33443040885858,68.48812754405533,,748.6668548234104,13.723851166633272,
2024-10-15,26.577849014742696,50.51896021968393,,272.65251191757346,36.987749587890576,
2024-10-15,26.42813477088431,54.71196619930706,,407.3755411955381,20.069470575278157,
2024-10-16,26.312731060691604,43.55921982581872,,810.4689024640044,39.58417972250021,
2024-10-16,28.20288780359978,53.83442276462364,,701.908970731834,32.93919492449105,
2024-10-16,28.704418669371044,54.67228746449649,,719.8937957931911,11.903856475702185,
2024-10-16,22.902042482804973,47.39337846060975,,443.3245288217626,14.216266408291446,
2024-10-17,26.633869727524683,59.57879421860355,,626.8096649796112,30.67313888407702,
2024-10-17,26.420827064742124,41.0866655268025,,813.0506745185895,12.514557532774374,
2024-10-17,28.830158985937423,56.48557811238312,,672.0993194571838,17.327482623350342,
2024-10-17,26.574527405469063,43.900430518949584,,823.1912203914685,21.06281452526718,
2024-10-18,26.719991006775203,65.41103575683343,,987.2998063444732,30.60028342058153,
2024-10-18,26.417062668035555,40.69675525082073,,987.2083032887208,21.841842270753663,
2024-10-18,26.74095904907324,65.74063984782978,,325.96149400136164,15.26081613980156,
2024-10-18,22.21269756597716,66.12251861257361,,705.6225895421478,19.46967022327844,
2024-10-19,21.70366331622592,62.31537438580538,,572.7545816648606,29.466101424392463,
2024-10-19,24.10758413514551,49.623047735918405,,944.8335248099348,39.34961790967531,
2024-10-19,21.79769172733501,46.522772919295896,,693.1340472297621,34.61439073045505,
2024-10-19,27.589280663498947,61.35127881565624,,999.1524445862498,17.08190212406494,
2024-10-20,21.344995802882032,68.84648403603006,,235.7036549013108,37.7882465077408,
2024-10-20,24.397470946026395,44.19826460228901,,973.4294478598166,20.330517529947468,
2024-10-20,27.404488650641948,61.4778886589488,,953.5242793632744,10.975495877115652,
2024-10-20,23.379647786631807,52.32446135970673,,409.42964065083646,33.88816079216433,
2024-10-21,23.369782386889725,52.15638902927152,,920.4244654560814,16.587957067553802,
2024-10-21,26.69142956213323,62.08381530432014,,828.8667989838905,13.67297799527083,
2024-10-21,20.749930252369637,44.88951957160853,,348.1821495255367,34.09510019027578,
2024-10-21,26.443642607495164,67.78201111209793,,555.959437694406,22.80868678184131,
2024-10-22,26.480010311767867,62.17147943138248,,386.4555612539168,30.896343232588205,
2024-10-22,28.039340234203504,48.53982908222927,,277.28112993483364,23.269169737282752,
2024-10-22,20.18555606767688,54.62268268634536,,992.4133654340286,32.338776375777584,
2024-10-22,19.90842067411335,58.884908954552685,,761.5879821490093,39.95439918745909,
2024-10-23,24.897582798040567,45.77758384013252,,214.47064459674675,27.31329826608273,
2024-10-23,19.13839320390316,67.09234006732773,,702.6202504479586,39.09941643182116,
2024-10-23,18.7304096146142,61.36656944110892,,787.0324528129055,35.20212817912983,
2024-10-23,25.276496548568595,53.37679005046361,,449.9381138328255,20.61237777863179,
2024-10-24,21.028543759142902,53.856864736841146,,590.7270822981943,14.399759028472882,
2024-10-24,23.792554491420468,47.87400082675145,,501.1233966644282,12.29164750381301,
2024-10-24,20.13582811227923,47.26176435492968,,978.3417255066216,22.52595923562011,
2024-10-24,21.413355678488852,44.898194292140914,,742.2742781802729,24.798051780575108,
2024-10-25,27.549916235991628,63.23790663082235,,485.8037122918115,28.99816625136042,
2024-10-25,28.47002832770144,41.71327833693183,,296.4853744602559,34.951126688813964,
2024-10-25,22.37888836786185,52.41826176159724,,232.55893130760325,23.470254390682225,
2024-10-25,18.877524828118645,61.92883526800533,,699.5096374195496,14.037364215443576,
2024-10-26,25.81007305706572,46.46374725649464,,875.4478597182957,19.079645941927254,
2024-10-26,20.71390516176463,68.46334941360627,,741.8921642691042,33.4691449033852,
2024-10-26,27.735859235990752,53.72079370811826,,809.2515945465051,18.96316067124945,
2024-10-26,27.353378622834207,57.34366973035453,,678.8443127016155,18.757717963263914,
2024-10-27,24.34122072349153,60.78536828691,,387.31749324412857,38.62450164209714,
2024-10-27,21.83651447782512,43.79997011107894,,981.9480794059236,12.226514297653802,
2024-10-27,25.817360438909727,55.70589944622015,,380.7727629021411,32.821090219576334,
2024-10-27,29.375088398555867,40.5115678737241,,403.8401830855526,28.982381295188542,
